id_municipio,id_municipio_tse
2901353,33260
2917706,36552
2917003,36412
2910859,30910
2932457,39489
2907608,34517
2918357,30996
2919157,39730
2913101,35637
2903003,33596
2932408,39470
2922052,37427
2903235,30759
2906204,34231
2901155,30716
2905305,34053
2914604,35939
2912400,35475
2929255,39896
2925600,38130
2918506,36714
2911303,35254
2930808,39152
2914406,35890
2921708,37354
2925253,38067
2924801,37974
2923357,37680
2906873,30830
2929800,38954
2921203,37257
2921401,37290
2933109,39616
2929370,38865
2925931,39845
2917508,36510
2905107,34010
2905503,34096
2933158,39950
2930600,39110
2902609,33510
2919603,36935
2920106,37036
2933059,39977
2922102,37435
2931301,39250
2914703,35955
2927200,38458
2912608,35530
2919009,36811
2911907,35378
2903805,33758
2924108,37834
2931400,39276
2910305,35050
2916856,36382
2928505,38695
2914505,35912
2927507,38512
2928307,38679
2908507,34690
2908200,34630
2901502,33294
2914000,35815
2924652,39837
2925956,39853
2928802,38750
2901700,33332
2930402,39071
2913804,35777
2910800,35157
2929305,38857
2900405,33073
2923308,37672
2931103,39217
2908903,34770
2927606,38539
2930766,39900
2909208,34835
2918100,36633
2924207,37850
2932002,39390
2931905,39373
2925907,38199
2906808,34355
2906824,30856
2910701,35130
2921500,37311
2925808,38172
2922656,39799
2916500,36315
2907905,34576
2902658,33529
2926509,38318
2923100,37630
2926608,38334
2922904,37591
2910750,30899
2907806,34550
2900355,33065
2923803,37770
2901601,33316
2911857,30970
2923050,37621
2922730,37567
2926301,38270
2913309,35670
2919108,36838
2906857,30813
2906402,34274
2924058,39810
2911253,30937
2926103,38237
2928000,38610
2908408,34673
2928950,38806
2933000,39594
2931509,39292
2903607,33715
2930501,39098
2903276,30775
2902104,33413
2900702,33138
2901908,33375
2902203,33430
2929701,38938
2913705,35750
2909604,34916
2900306,33057
2902054,33383
2927002,38415
2907004,34398
2910503,35092
2917904,36595
2910602,35114
2908606,34711
2929503,38890
2925204,38059
2931707,39330
2921005,37214
2915908,36196
2907509,34495
2901106,33219
2928604,38717
2929750,38946
2910206,35033
2922201,37451
2928703,38733
2933174,39624
2922300,37478
2929602,38911
2909802,34959
2929008,38792
2929107,38814
2904902,33979
2911600,35319
2908309,34657
2907301,34452
2904852,33960
2902302,33456
2922508,37516
2920601,37133
2927309,38474
2917805,36579
2919926,39748
2927408,38490
2910057,30872
2905701,34134
2919207,36854
2906501,34290
2930709,39136
2929206,38830
2916104,36234
2933208,39632
2907558,34509
2904209,33839
2931053,39918
2912509,35513
2919801,36978
2904100,33812
2904506,33898
2923209,37656
2914109,35831
2923035,39942
2913002,35610
2908804,34754
2902807,33553
2912202,35432
2926707,38350
2900108,33014
2918605,36730
2904050,33804
2915007,36013
2901304,33251
2922854,37583
2932804,39551
2933406,39675
2924306,37877
2904001,33790
2929909,38970
2921906,37397
2919306,36870
2923506,37710
2918803,36773
2918209,36650
2922805,37575
2922409,37494
2921302,37273
2904308,33855
2932101,39411
2901007,33197
2929404,38873
2914307,35874
2901957,33405
2918308,36676
2918001,36617
2927903,38598
2914208,35858
2918704,36757
2900603,33111
2915106,36030
2920502,37117
2924900,37990
2916708,36358
2917607,36536
2909505,34894
2919058,36820
2916906,36390
2920809,37176
2910107,35017
2923605,37737
2926905,38393
2900504,33090
2919504,36919
2905008,33995
2905206,34037
2921807,37370
2923407,37699
2921054,37222
2920205,37052
2917334,30660
2913408,35696
2911709,35335
2930006,38997
2912004,35394
2919405,36897
2917409,36498
2932606,39519
2906600,34312
2918753,36765
2924504,37915
2926400,38296
2931004,39195
2917201,36455
2925709,38156
2906899,34363
2919959,39756
2908705,34738
2924702,37958
2931806,39357
2909000,34797
2920304,37079
2902005,33391
2904605,33910
2926806,38377
2911659,30953
2912301,35459
2903706,33731
2901205,33235
2922706,37559
2903953,33782
2905156,34029
2904803,33952
2933307,39659
2921450,37303
2925105,38032
2906709,34339
2913507,35718
2903508,33693
2925006,38016
2902906,33570
2920403,37095
2910008,34991
2910404,35076
2926657,38342
2915809,36170
2917102,36439
2916401,36293
2916807,36374
2920007,37010
2925402,38091
2919702,36951
2917300,36471
2905800,34150
2931202,39233
2905404,34070
2922607,37532
2913457,35700
2932903,39578
2925758,38164
2920700,37150
2924678,37940
2929354,39926
2912103,35416
2932705,39535
2900900,33170
2914901,35998
2903300,33650
2904704,33936
2913606,35734
2912707,35556
2902401,33472
2916609,36331
2914802,35971
2932200,39438
2915403,36099
2927804,38571
2916203,36250
2911006,35190
2910909,35173
2915502,36110
2908002,34592
2903409,33677
2916302,36277
2918555,30694
2905602,34118
2928059,39870
2932507,39497
2902252,30732
2906303,34258
2923902,37796
2920908,37192
2931608,39314
2913903,35793
2912905,35599
2915700,36153
2911501,35297
2933505,39691
2911204,35238
2915205,36056
2922755,39969
2903102,33618
2932309,39454
2912806,35572
2933257,39640
2916005,36218
2918456,36706
2922003,37419
2918902,36790
2900801,33154
2921104,37230
2923001,37613
2915601,36137
2925501,38113
2906907,34371
2931350,39934
2911808,35351
2925303,38075
2914653,35947
2927705,38555
2910727,30058
2915304,36072
3104502,40894
3144375,41106
3108206,41637
3122470,42048
3109451,41785
3126208,45233
3109303,41858
3170404,54070
3170479,42463
3137106,47414
3137536,40347
3153400,50679
3136306,47252
3161700,52337
3147006,49395
3171006,54194
3108552,40045
3128600,45713
3170750,42501
3140852,40444
3142254,41068
3139300,47856
3108255,41742
3162450,41602
3136959,40940
3135209,47031
3117836,41904
3132107,46418
3149150,40541
3142700,48534
3161106,52213
3130051,40240
3150570,41386
3116159,41882
3170529,40886
3152204,50431
3145059,41165
3135100,47015
3154507,50890
3135050,40282
3166956,42382
3146552,41289
3141009,48194
3139250,40401
3115474,41866
3142908,48577
3124302,44857
3127339,42102
3157377,41483
3106655,41726
3145372,41181
3156502,51292
3168002,53597
3155603,51110
3127073,42080
3120870,42005
3157005,51390
3144656,41122
3162708,52531
3170651,42480
3130655,42242
3160454,41521
3143450,40460
3122355,40126
3101003,40193
3135605,47112
3137304,47457
3138104,47619
3151206,50237
3129608,45918
3157609,51519
3109402,41874
3170800,54151
3164209,52833
3154457,40606
3129657,42200
3138682,41009
3147956,41300
3111150,41807
3118809,43753
3112703,42536
3162252,40703
3127354,42129
3135357,42269
3138658,40380
3142007,48399
3108602,41718
3116506,43290
3162401,52477
3136801,47350
3170909,54178
3162658,40762
3126703,45330
3143302,48658
3171030,42528
3152131,41408
3170008,53996
3108503,41696
3127800,45551
3120300,44059
3132008,46396
3136579,40924
3146255,41262
3123809,44750
3107307,41459
3145455,41203
3128253,42188
3126604,45314
3153301,50652
3125408,45071
3125507,45098
3121605,44318
3127602,45519
3165909,53171
3121001,44199
3120102,44016
3112307,42455
3102852,41688
3169703,53937
3138351,40967
3116100,43214
3171071,42544
3104452,41700
3132503,46493
3141801,48356
3113503,42692
3106507,41297
3136520,42307
3135456,42285
3126505,45292
3146305,49255
3113008,42595
3145307,49050
3152170,40584
3171600,54330
3103405,40673
3134004,46795
3119500,43893
3133303,46655
3141405,48275
3117009,43397
3148707,49735
3102704,40533
3143153,41084
3101706,40339
3135803,47155
3105202,41033
3140555,40428
3160306,52051
3125606,45110
3146750,40525
3136504,47295
3157104,51411
3136009,47198
3155108,51012
3156601,51314
3158102,51616
3134707,46930
3122454,40142
3132305,46450
3126752,40223
3139201,47830
3152402,50474
3137007,47392
3146206,49239
3104700,40932
3165552,42404
3145356,40509
3168606,53716
3148509,49697
3126802,45357
3115458,40100
3144300,48852
3166709,53333
3113701,42730
3157658,41505
3127057,49352
3138906,47775
3106606,41319
3100906,40177
3120151,41963
3170305,54054
3112604,42510
3159803,51950
3129103,45810
3134202,46833
3109808,41955
3131406,46272
3115003,42994
3103751,40029
3142809,48550
3115805,43150
3170206,54038
3111804,42358
3152808,50555
3169604,53910
3103504,40690
3130705,46132
3124807,44954
3123502,44695
3131604,46310
3127909,45578
3100104,40010
3156403,51276
3143104,48615
3148103,49611
3119302,43850
3120706,44130
3166808,53350
3159704,51934
3114303,42854
3103801,40754
3137502,47490
3155504,51098
3141207,48232
3168903,53775
3148004,49590
3162104,52418
3128907,45772
3150703,50130
3127107,45411
3116902,43370
3151602,50318
3133402,46671
3127008,45390
3170438,42447
3138625,40363
3161304,52256
3134400,46876
3114550,40088
3111101,42218
3171105,54232
3121258,42021
3118205,43630
3111408,42277
3117306,43451
3100708,40134
3170107,54011
3156908,51373
3145000,48992
3157708,51535
3129509,45896
3153004,50598
3104007,40797
3149804,49956
3111507,42293
3168101,53619
3149200,49832
3169356,41157
3152006,50393
3115607,43117
3146404,49271
3107000,41394
3100203,40037
3143500,48690
3125705,45136
3104809,40959
3142502,48496
3119104,43818
3160603,52116
3143609,48712
3131109,46213
3153202,50636
3109204,41831
3120904,44172
3136405,47279
3138302,47651
3103900,40770
3135308,47058
3137205,47430
3107406,41475
3153707,50733
3166600,53317
3123205,44636
3138807,47759
3142403,48470
3140506,48097
3124708,44938
3134608,46914
3103207,40630
3141108,48216
3112505,42498
3159001,51799
3109600,41912
3127206,45438
3167202,53430
3126406,45276
3135704,47139
3158508,51691
3105004,40991
3118908,43770
3147402,49476
3131000,46191
3109907,41971
3153608,50717
3149606,49913
3139706,47937
3146909,49379
3117504,43494
3143708,48739
3118106,43613
3132800,46558
3160504,52094
3147501,49492
3164803,52957
3102407,40479
3166501,53295
3167103,53414
3160207,52035
3122603,44512
3156007,51195
3126000,45195
3151404,50270
3163102,52612
3145802,49158
3147105,49417
3157807,51551
3153905,50776
3137601,47511
3162922,41629
3106200,41238
3140159,41025
3165537,40800
3154606,50911
3144805,48950
3129806,45950
3110004,41998
3124104,44814
3149309,49859
3162955,40789
3118601,43710
3130101,46019
3171204,54259
3136652,40320
3154804,50954
3106705,41335
3117876,41920
3140704,48135
3156700,51330
3109006,41793
3136603,47317
3168309,53651
3115359,41840
3157203,51438
3105400,41076
3158003,51594
3131703,46337
3125903,45179
3107703,41530
3163409,52671
3121803,44350
3106002,41190
3161908,52370
3144706,48933
3155702,51136
3161007,52191
3136207,47236
3102308,40452
3142304,48453
3106408,41270
3135407,47074
3133709,46736
3155306,51055
3132206,46434
3120607,44113
3108107,41610
3150406,50075
3140001,47996
3131901,46370
3146107,49212
3121704,44334
3118007,43591
3133907,46779
3114907,42978
3160900,52175
3153806,50750
3121407,44270
3145901,49174
3118304,43656
3115409,43079
3120409,44075
3123908,44776
3159100,51810
3113800,42757
3127503,45497
3165503,53090
3157500,51497
3148400,49670
3171808,54372
3116803,43354
3140605,48119
3162807,52558
3166105,53210
3128006,45594
3156809,51357
3123106,44610
3122207,44431
3108800,41750
3100609,40118
3164506,52892
3163508,52698
3136553,42323
3112059,41823
3148608,49719
3164100,52817
3126950,42064
3158201,51632
3144904,48976
3150000,49999
3110806,42153
3163300,52655
3132701,46531
3169505,53899
3127305,45454
3161601,52310
3167707,53538
3101805,40355
3135076,40304
3122108,44415
3127701,45535
3171501,54313
3112653,40061
3126901,45373
3171907,54399
3123700,44733
3119203,43834
3140100,48011
3161650,41580
3163003,52590
3133204,46639
3144201,48836
3125804,45152
3144672,41149
3141504,48291
3162575,40746
3139607,47910
3131802,46353
3115706,43133
3161056,41564
3144359,40487
3141702,48330
3158953,40681
3135001,46990
3168705,53732
3103009,40592
3106309,41254
3149952,40568
3100500,40096
3119401,43877
3136108,47210
3131307,46256
3140308,48054
3168408,53678
3131158,40266
3129301,45853
3162609,52515
3122504,44490
3109253,41769
3150539,41360
3130903,46175
3157252,40649
3150158,41343
3170578,40908
3107802,41556
3160959,41548
3123858,40185
3120003,43990
3113404,42676
3170057,40860
3159357,40665
3164472,42366
3130556,42226
3118403,43672
3127370,42145
3134103,46817
3120839,41980
3159506,51896
3101102,40215
3154309,50857
3102209,40436
3144003,48798
3131208,46230
3151909,50377
3168051,42420
3117405,43478
3123403,44679
3170602,54119
3164308,52850
3151503,50296
3141306,48259
3130309,46051
3105103,41017
3168200,53635
3119807,43958
3116605,43311
3164605,52914
3133808,46752
3117603,43516
3145208,49034
3161809,52353
3122306,44458
3160405,52078
3149705,49930
3114204,42838
3130200,46035
3148905,49778
3110400,42072
3133501,46698
3146503,49298
3126109,45217
3150505,50091
3119955,41947
3104205,40835
3149903,49972
3111903,42374
3112000,42390
3111200,42234
3120201,44032
3100807,40150
3158805,51756
3159902,51977
3108008,41599
3130002,45993
3114006,42790
3161205,52230
3150604,50113
3145604,49115
3147709,49530
3114501,42897
3147907,49573
3152907,50571
3133758,54453
3115102,43010
3116407,43273
3107604,41513
3162203,52434
3162948,41645
3126307,45250
3129707,45934
3112406,42471
3121209,44237
3101904,40371
3112802,42552
3128709,45730
3163904,52779
3144102,48810
3145109,49018
3128303,45659
3104106,40819
3136900,47376
3143005,48593
3109501,41890
3165107,53015
3164704,52930
3132909,46574
3143203,48631
3134806,46957
3114402,42870
3139003,47791
3125200,45039
3101607,40312
3114709,42935
3104304,40851
3166907,53376
3151701,50334
3102001,40398
3122405,44474
3117108,43419
3147204,49433
3123601,44717
3142601,48518
3170701,54135
3128105,45616
3111309,42250
3111606,42315
3113909,42773
3165206,53031
3110905,42170
3169307,53856
3160801,52159
3107109,41416
3118700,43737
3158300,51659
3169406,53872
3130507,46094
3134905,46973
3146008,49190
3130606,46116
3101409,40274
3143401,48674
3129905,45977
3110301,42056
3105301,41050
3111002,42196
3159209,51837
3151800,50350
3102605,40517
3108404,41670
3169109,53813
3110608,42110
3108305,41653
3133600,46710
3143807,48755
3110509,42099
3124500,44890
3165578,40843
3169059,42587
3124401,44873
3131505,46299
3125101,45012
3152501,50490
3109105,41815
3107901,41572
3117900,43575
3119906,43974
3165800,53155
3165404,53074
3127404,45470
3119005,43796
3162005,52396
3167400,53473
3169802,53953
3109709,41939
3144409,48879
3117801,43559
3162302,52450
3113602,42714
3164407,52876
3159605,51918
3129202,45837
3149101,49816
3117207,43435
3163201,52639
3110707,42137
3135902,47171
3164902,52973
3152600,50512
3137809,47554
3163706,52736
3145505,49093
3167806,53554
3114105,42811
3147600,49514
3117702,43532
3101300,40258
3133006,46590
3133105,46612
3115508,43095
3104908,40975
3138500,47694
3102803,40550
3103603,40711
3107505,41491
3107208,41432
3147808,49557
3165305,53058
3114808,42951
3166402,53279
3101201,40231
3167004,53392
3141900,48372
3120805,44156
3118502,43699
3172202,54216
3150901,50172
3139904,47970
3151008,50199
3132404,46477
3121100,44210
3140407,48070
3147303,49450
3108909,41777
3171709,54356
3120508,44091
3122801,44555
3114600,42919
3138708,47732
3130804,46159
3134509,46892
3154705,50938
3134301,46850
3138203,47635
3144607,48917
3130408,46078
3123007,44598
3158706,51730
3119708,43931
3157336,41467
3162500,52493
3156106,51217
3152709,50539
3139102,47813
3168804,53759
3115201,43036
3137403,47473
3154200,50830
3144508,48895
3165008,52990
3150307,50059
3166204,53236
3101631,40002
3102902,40576
3121506,44296
3157302,51454
3105608,41114
3129400,45870
3105905,41173
3154408,50873
3113107,42617
3113206,42633
3112208,42439
3154002,50792
3171154,42560
3152105,50415
3154903,50970
3122702,44539
3166303,53252
3165560,40827
3145851,41220
3105707,41130
3100401,40070
3128204,45632
3164001,52795
3150208,50032
3160108,52019
3157401,51470
3155009,50997
3135506,47090
3170503,54097
3153509,50695
3102050,41661
3100302,40053
3123528,40169
3140530,41041
3138674,40983
3112109,42412
3154150,41424
3139409,47872
3137700,47538
3116001,43192
3157906,51578
3167608,53511
3140902,48178
3163607,52710
3112901,42579
3158904,51772
3162559,40720
3139508,47899
3148756,41327
3108701,41734
3102506,40495
3116704,43338
3124005,44792
3152303,50458
3153103,50610
3171303,54275
3163805,52752
3110202,42030
3168507,53694
3111705,42331
3148806,49751
3148301,49654
3103702,40738
3102100,40410
3116308,43257
3150802,50156
3155207,51039
3166006,53198
3137908,47570
3148202,49638
3124906,44970
3125952,40207
3156452,40622
3105509,41092
3103108,40614
3142205,48437
3171402,54291
3142106,48410
3164431,42340
3143906,48771
3161403,52272
3145877,41246
3149002,49794
3122009,44393
3124203,44830
3125309,45055
3169208,53830
3113305,42650
3110103,42013
3151305,50253
3123304,44652
3156304,51250
3128402,45675
3155801,51152
3161502,52299
3165701,53139
3169901,53970
3121902,44377
3128808,45756
3129004,45799
3169000,53791
3172004,54410
3167301,53457
3167905,53570
3141603,48313
3104601,40916
3145406,49077
3150109,50016
3146602,49310
3106101,41211
3155405,51071
3115904,43176
3116209,43230
3103306,40657
3136702,47333
3149408,49875
3125002,44997
3127388,42161
3167509,53490
3119609,43915
3106804,41351
3157278,41440
3159308,51853
3140803,48151
3145703,49131
3155900,51179
3138609,47716
3158607,51713
3160702,52132
3139805,47953
3128501,45691
3140209,48038
3156205,51233
3121308,44253
3106903,41378
3162906,52574
3149507,49891
3165602,53112
3159407,51870
3138401,47678
3154101,50814
3146701,49336
3122900,44571
3132602,46515
3115300,43052
3138005,47597
3158409,51675
3104403,40878
3172103,54437
3124609,44911
3160009,51993
3151107,50210
3101508,40290
3203304,56650
3202108,56413
3200904,56170
3200169,56022
3201001,56197
3204708,56936
3200136,57991
3205176,56227
3203908,56774
3205150,56081
3204005,56790
3200359,56065
3201506,56294
3200805,56154
3202256,56308
3203353,57070
3204658,56006
3204252,56200
3204104,56812
3203601,56715
3203502,56693
3204906,56979
3204054,57150
3201605,56316
3203056,57134
3202207,56430
3203205,56634
3204351,57118
3203130,56626
3205010,56189
3200607,56111
3202504,56499
3200102,56014
3201704,56332
3203163,57916
3201902,56375
3203346,56103
3205069,57975
3201159,56146
3202900,56570
3204609,56910
3204559,57932
3204500,56898
3204955,56162
3202702,56537
3205309,57053
3205200,57037
3205101,57010
3205002,56995
3201308,56251
3200300,56057
3202405,56472
3200409,56073
3204203,56839
3202603,56510
3204401,56871
3203007,56596
3202652,56049
3200201,56030
3202009,56391
3202306,56456
3202553,56502
3202454,57096
3203700,56731
3201803,56359
3203809,56758
3205036,57959
3203106,56618
3200706,56138
3201407,56278
3201209,56235
3203403,56677
3204807,56952
3201100,56219
3200508,56090
3204302,56855
3202801,56553
3203320,56120
3302056,59293
3306156,58084
3300605,58114
3303104,58610
3302205,58432
3304102,58815
3302304,58459
3305133,58343
3300159,58181
3300902,58173
3304706,58939
3302106,58416
3303005,58599
3301157,58068
3305000,58998
3304755,58289
3304805,58955
3301009,58190
3301405,58270
3302403,58475
3304151,58009
3300936,58300
3300225,58220
3306008,59196
3300951,58165
3303708,58734
3305406,59072
3301504,58297
3301207,58238
3301108,58211
3302452,58386
3301603,58319
3303401,58670
3305703,59137
3300506,58092
3305901,59170
3305307,59056
3304607,58912
3305604,59110
3301306,58254
3304524,58203
3305505,59099
3305208,59030
3301876,58262
3300258,59277
3300233,58408
3300209,58033
3300704,58130
3304409,58874
3306305,59250
3300407,58076
3304003,58793
3303955,58246
3302254,58440
3304128,58025
3304201,58831
3304110,58327
3300308,58050
3304508,58890
3306107,59218
3303807,58750
3300100,58017
3303609,58718
3301801,58351
3302809,58556
3303856,59315
3302908,58572
3306206,59234
3305158,59331
3303906,58777
3305802,59153
3304300,58858
3300803,58157
3302601,58513
3302007,58394
3305554,58424
3303203,58637
3300456,58041
3301850,58106
3305109,59013
3304144,58122
3303500,58696
3303302,58653
3305752,58360
3302858,58467
3302270,58149
3301702,58335
3302502,58491
3301900,58378
3304557,60011
3302700,58530
3304904,58971
3535200,68055
3547650,62200
3529104,66834
3503950,61522
3513850,61123
3545704,70157
3555802,72176
3556958,62227
3502606,61514
3524808,65978
3529658,61964
3540408,69094
3549003,70815
3535903,68195
3540259,61808
3514205,63851
3547205,70459
3554904,71994
3532843,61425
3547403,70491
3546108,70238
3546603,70335
3544509,69914
3555307,72079
3520707,65153
3536901,68390
3534757,62383
3530003,67016
3515202,64050
3528205,66656
3529609,66931
3515509,64114
3549201,70858
3518008,64610
3536257,61824
3501806,61352
3557105,72451
3510708,63150
3512902,63592
3556107,72230
3540309,69078
3501202,61239
3544202,69850
3557154,61921
3530409,67091
3511300,63274
3504800,61956
3536604,68330
3533007,67610
3532801,67571
3540804,69175
3555356,61468
3534005,67814
3519808,64971
3521150,62243
3524501,65919
3530300,67075
3534203,67857
3500204,61034
3500907,61174
3525706,66150
3553401,71692
3504602,61913
3529500,66915
3549805,70971
3517505,64513
3539608,68934
3519402,64890
3535002,68012
3555604,72133
3533908,67792
3517901,64599
3503703,61735
3511102,63231
3552601,71536
3514957,61182
3514924,61760
3538105,68632
3535705,68152
3533254,61409
3511201,63258
3545605,70130
3535101,68039
3551900,71390
3509304,62871
3504206,61832
3528304,66672
3532868,62367
3516804,64378
3516903,64394
3518909,64793
3533304,67679
3515905,64190
3549250,61883
3531001,67210
3528106,66630
3532702,67555
3531407,67296
3539905,68993
3555703,72150
3532504,67512
3551306,71277
3532603,67539
3544806,69973
3521507,65315
3533502,67717
3556008,72214
3528858,61867
3521903,65390
3512100,63436
3505500,62090
3512001,63410
3517406,64491
3524204,65854
3521309,65277
3533601,67733
3544905,69990
3534302,67873
3531902,67393
3549409,70890
3529708,66958
3503000,61590
3524105,65838
3517703,64556
3520103,65030
3508207,62650
3543105,69639
3537008,68411
3513207,63657
3542701,69558
3516200,64254
3549508,70912
3523701,65757
3525409,66095
3536307,68276
3543600,69736
3515608,64130
3539004,68810
3556909,72419
3524303,65870
3539509,68918
3518602,64734
3546504,70319
3531308,67270
3556800,72397
3531506,67318
3506102,62219
3553203,71650
3553104,71633
3554409,71897
3553658,62260
3553708,71757
3510104,63037
3550902,71196
3551405,71293
3543402,69698
3514601,63932
3513108,63630
3525102,66036
3551504,71315
3547601,70530
3507803,62570
3527603,66532
3551702,71358
3540903,69191
3540200,69051
3505609,62111
3518859,61107
3547502,70513
3509403,62898
3547908,70599
3501004,61190
3505906,62170
3510906,63193
3546256,62189
3532108,67431
3523008,65617
3502101,61417
3517802,64572
3511003,63215
3520442,61204
3537404,68497
3530102,67032
3552304,71471
3533205,67652
3552551,61301
3502804,61557
3556305,72273
3548054,61328
3518206,64653
3544400,69892
3506201,62235
3526506,66311
3504404,61875
3507753,62081
3548401,70696
3527256,62022
3516507,64319
3537701,68551
3505104,61999
3512506,63517
3506508,62294
3537305,68470
3527702,66559
3511904,63398
3508108,62634
3501103,61212
3506409,62278
3507704,62553
3555208,72052
3517109,64432
3517208,64459
3541604,69337
3527108,66435
3544608,69930
3508801,62774
3517000,64416
3517307,64475
3525805,66176
3555505,72117
3504305,61859
3503406,61670
3514502,63916
3507456,61026
3527504,66516
3519105,64831
3542503,69515
3500709,61131
3539400,68896
3541109,69230
3526803,66370
3506003,62197
3536570,62405
3504701,61930
3508306,62677
3538907,68799
3503604,61719
3540101,69035
3555901,72192
3518107,64637
3536703,68357
3528007,66613
3506805,62359
3505203,62030
3514106,63835
3522000,65412
3529807,66974
3505302,62057
3522901,65595
3507308,62456
3520004,65013
3525300,66079
3511409,63290
3519253,61085
3503109,61611
3504503,61891
3500550,70190
3521804,65374
3535804,68179
3523503,65714
3502309,61450
3507506,62499
3536109,68233
3550100,71030
3506904,62375
3541059,62146
3512308,63479
3554755,62448
3529302,66877
3552700,71552
3506706,62332
3514007,63819
3532900,67598
3532058,61069
3546900,70394
3501707,61336
3516853,62308
3519600,64939
3522703,65552
3503208,61638
3543709,69752
3507407,62472
3542909,69590
3519303,64874
3513702,63754
3514304,63878
3548906,70793
3502002,61395
3554706,71951
3507902,62596
3523602,65730
3512704,63550
3521101,65234
3543907,69795
3512407,63495
3521408,65293
3526902,66397
3526704,66354
3546207,70254
3512209,63452
3503307,61654
3546702,70351
3554508,71919
3525854,62324
3510401,63096
3511706,63355
3500600,61115
3550407,71099
3538709,68756
3544004,69817
3545159,61441
3530904,67199
3542107,69434
3547007,70416
3539301,68870
3540705,69159
3500303,61050
3546306,70270
3549102,70831
3510807,63177
3500402,61077
3515186,68659
3548104,70637
3556404,72311
3553302,71676
3530508,67113
3549706,70955
3553609,71730
3513900,63797
3508702,62758
3550803,71170
3523800,65773
3503802,61751
3548005,70610
3515152,61689
3557303,61662
3530706,67156
3530805,67172
3522604,65536
3520509,65110
3512803,63576
3524709,65951
3519055,61743
3556701,72370
3545803,70173
3509502,62910
3537107,68438
3556206,72257
3531803,67377
3501608,61310
3514908,63991
3519071,61727
3533403,67695
3536505,68314
3552403,71498
3552106,71439
3536802,68373
3538204,68675
3531209,67253
3500501,61093
3501905,61379
3551603,71331
3527009,66419
3531605,67334
3555109,72036
3549300,70874
3536406,68292
3535408,68098
3526001,66214
3514403,63894
3533106,67636
3534807,67970
3547106,70432
3536000,68217
3543808,69779
3545100,70033
3520806,65170
3544707,69957
3527405,66494
3534906,67997
3540853,62120
3528908,66796
3516002,64211
3500105,61018
3534609,67938
3515806,64173
3521606,65331
3530201,67059
3545506,70114
3539202,68853
3542206,69450
3532207,67458
3541208,69256
3544251,61166
3502408,61476
3552908,71595
3508900,62790
3548302,70670
3529203,66850
3553906,71790
3543238,62421
3515350,61000
3515129,61387
3541406,69299
3500808,61158
3515301,64076
3525607,66133
3501301,61255
3520608,65137
3542404,69493
3554300,71870
3547700,70556
3541505,69310
3528700,66753
3541307,69272
3509106,62839
3538303,68691
3542008,69418
3555000,72010
3503356,62065
3519204,64858
3541802,69370
3505807,62154
3519006,64815
3534104,67830
3515657,62286
3533700,67750
3527801,66575
3534500,67911
3516606,64335
3501400,61271
3516705,64351
3540002,69019
3501509,61298
3529005,66818
3514700,63959
3556602,72354
3509809,62979
3510005,63010
3535507,68110
3553955,61042
3516101,64238
3507209,62430
3539707,68950
3504008,61794
3513306,63673
3528809,66770
3527900,66591
3537156,61247
3535309,68071
3519501,64912
3532157,62340
3541703,69353
3519907,64998
3553005,71617
3528601,66737
3533809,67776
3506300,62251
3546405,70297
